30	-1.8348
29.8	-1.8214
29.6	-1.8081
29.4	-1.7948
29.2	-1.7814
29	-1.7681
28.8	-1.7548
28.6	-1.7414
28.4	-1.7281
28.2	-1.7148
28	-1.7014
27.8	-1.6881
27.6	-1.6748
27.4	-1.6614
27.2	-1.6481
27	-1.6348
26.8	-1.6214
26.6	-1.6081
26.4	-1.5948
26.2	-1.5814
26	-1.5681
25.8	-1.5548
25.6	-1.5414
25.4	-1.5281
25.2	-1.5148
25	-1.5014
24.8	-1.4914
24.6	-1.4814
24.4	-1.4714
24.2	-1.4614
24	-1.4514
23.8	-1.4414
23.6	-1.4314
23.4	-1.4214
23.2	-1.4114
23	-1.4014
22.8	-1.3914
22.6	-1.3814
22.4	-1.3714
22.2	-1.3614
22	-1.3514
21.8	-1.3414
21.6	-1.3314
21.4	-1.3214
21.2	-1.3114
21	-1.3014
20.8	-1.2914
20.6	-1.2814
20.4	-1.2714
20.2	-1.2614
20	-1.2514
19.8	-1.2414
19.6	-1.2314
19.4	-1.2214
19.2	-1.2114
19	-1.2014
18.8	-1.1914
18.6	-1.1814
18.4	-1.1714
18.2	-1.1614
18	-1.1514
17.8	-1.1414
17.6	-1.1314
17.4	-1.1214
17.2	-1.1114
17	-1.1014
16.8	-1.0914
16.6	-1.0814
16.4	-1.0714
16.2	-1.0614
16	-1.0514
15.8	-1.0414
15.6	-1.0314
15.4	-1.0214
15.2	-1.0114
15	-1.0014
14.8	-0.9914
14.6	-0.9814
14.4	-0.9714
14.2	-0.9614
14	-0.9514
13.8	-0.9414
13.6	-0.9314
13.4	-0.9214
13.2	-0.9114
13	-0.9014
12.8	-0.8914
12.6	-0.8814
12.4	-0.8714
12.2	-0.8614
12	-0.8514
11.8	-0.8414
11.6	-0.8314
11.4	-0.8214
11.2	-0.8114
11	-0.8014
10.8	-0.7914
10.6	-0.7814
10.4	-0.7714
10.2	-0.7614
10	-0.7514
9.8	-0.7414
9.6	-0.7314
9.4	-0.7214
9.2	-0.7114
9	-0.7014
8.8	-0.6914
8.6	-0.6814
8.4	-0.6714
8.2	-0.6614
8	-0.6514
7.8	-0.6414
7.6	-0.6314
7.4	-0.6214
7.2	-0.6114
7	-0.6014
6.8	-0.5914
6.6	-0.5814
6.4	-0.5714
6.2	-0.5614
6	-0.5514
5.8	-0.5414
5.6	-0.5314
5.4	-0.5214
5.2	-0.5114
5	-0.5014
4.8	-0.4914
4.6	-0.4814
4.4	-0.4714
4.2	-0.4614
4	-0.4514
3.8	-0.4414
3.6	-0.4314
3.4	-0.4214
3.2	-0.4114
3	-0.4014
2.8	-0.3914
2.6	-0.3814
2.4	-0.3714
2.2	-0.3614
2	-0.3514
1.8	-0.3414
1.6	-0.3314
1.4	-0.3214
1.2	-0.3114
1	-0.3014
0.8	-0.2914
0.6	-0.2814
0.4	-0.2714
0.2	-0.2614
0	-0.2514
-0.2	-0.2414
-0.4	-0.2314
-0.6	-0.2214
-0.8	-0.2114
-1	-0.2014
-1.2	-0.1914
-1.4	-0.1814
-1.6	-0.1714
-1.8	-0.1614
-2	-0.1514
-2.2	-0.1414
-2.4	-0.1314
-2.6	-0.1214
-2.8	-0.1114
-3	-0.1014
-3.2	-0.0914
-3.4	-0.0814
-3.6	-0.0714
-3.8	-0.0614
-4	-0.0514
-4.2	-0.0414
-4.4	-0.0312
-4.6	-0.0209
-4.8	-0.0105
-5	0
-5.2	0.0106
-5.4	0.0214
-5.6	0.0322
-5.8	0.0432
-6	0.0543
-6.2	0.0655
-6.4	0.0768
-6.6	0.0883
-6.8	0.0998
-7	0.1115
-7.2	0.1233
-7.4	0.1352
-7.6	0.1472
-7.8	0.1593
-8	0.1715
-8.2	0.1839
-8.4	0.1963
-8.6	0.2089
-8.8	0.2216
-9	0.2344
-9.2	0.2474
-9.4	0.2604
-9.6	0.2736
-9.8	0.2868
-10	0.3002
-10.2	0.3137
-10.4	0.3274
-10.6	0.3411
-10.8	0.3549
-11	0.3689
-11.2	0.383
-11.4	0.3972
-11.6	0.4115
-11.8	0.4259
-12	0.4405
-12.2	0.4551
-12.4	0.4699
-12.6	0.4848
-12.8	0.4998
-13	0.5149
-13.2	0.5301
-13.4	0.5455
-13.6	0.5609
-13.8	0.5765
-14	0.5922
-14.2	0.608
-14.4	0.6239
-14.6	0.64
-14.8	0.6561
-15	0.6724
-15.2	0.6888
-15.4	0.7053
-15.6	0.7219
-15.8	0.7386
-16	0.7555
-16.2	0.7725
-16.4	0.7898
-16.6	0.8074
-16.8	0.8252
-17	0.8434
-17.2	0.8618
-17.4	0.8804
-17.6	0.8993
-17.8	0.9185
-18	0.938
-18.2	0.9577
-18.4	0.9778
-18.6	0.998
-18.8	1.0186
-19	1.0394
-19.2	1.0605
-19.4	1.0819
-19.6	1.1035
-19.8	1.1254
-20	1.1476
-20.2	1.1701
-20.4	1.1928
-20.6	1.2158
-20.8	1.239
-21	1.2626
-21.2	1.2864
-21.4	1.3105
-21.6	1.3348
-21.8	1.3595
-22	1.3844
-22.2	1.4095
-22.4	1.435
-22.6	1.4607
-22.8	1.4867
-23	1.513
-23.2	1.5395
-23.4	1.5663
-23.6	1.5934
-23.8	1.6208
-24	1.6484
